Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,latitude,longitude,zipcode,pop2016,pop2010,pop2000,cost_living_index (US avg. = 100),land_area (sq.mi.),water_area (sq.mi.),pop_density (people per mile),number of males,number of females,prop taxes paid 2016,median taxes (with mortgage,median taxes (no mortgage),median house value,median houshold income,median monthly owner costs (with mortgage),median monthly owner costs (no mortgage),median gross rent,median asking price for vacant for-sale home/condo,unemployment (%),Number of Homes,Count of Abnb,Density of Abnb (%),Average Abnb Price (by zipcode),Average NumReviews (by zipcode),Average Rating (by zipcode),Average Number of Bathrooms (by zipcode),Average Number of Bedrooms (by zipcode),Average Number of Beds (by zipcode),Average Number of Guests (by zipcode)
1.0,1.0,1.0,Queens,2.0,53.0,29.0,N,40.67106,-73.74833000000001,11413,43311.0,38912.0,39827,150.5,3.1,0.0,13972,19591,23718,0.7,3374.0,3632.0,461611.0,84108.0,2504.0,833.0,1590.0,503620.0,6.5,17324.4,11,0.063494262,67.5,74.18181818,4.85,1.0,1.090909091,1.363636364,1.363636364
1.0,1.0,1.0,Atlanta,2.0,3.0,50.0,Y,33.72565,-84.38467,30315,34193.0,33857.0,40288,96.4,11.3,0.0,3022,17307,16885,0.7,1085.0,523.0,101446.0,24647.0,1177.0,329.0,824.0,156424.0,14.0,13677.2,15,0.10967157,80.6,17.75,4.75,1.533333333,1.733333333,2.333333333,2.333333333
1.0,1.0,1.0,San Mateo,2.0,3.0,150.0,Y,37.56117,-122.32679,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,1.0,Burlingame,1.0,7.0,99.0,Y,37.57762,-122.35115,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
,,,,,,,Y,37.66108,-122.43605,94112,85205.0,79407.0,73104,154.3,3.4,0.0,25329,42842,42363,0.6,5161.0,2870.0,733316.0,80598.0,2636.0,471.0,1647.0,833728.0,6.5,34082.0,478,1.402499853,120.5779221,55.12594458,4.797979798,1.219088937,1.515625,1.896995708,1.896995708
2.0,1.0,1.0,Millbrae,2.0,152.0,57.0,Y,37.603390000000005,-122.39012,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,2.0,2.0,New Orleans,4.0,28.0,149.0,Y,29.97096,-90.03787,70117,24945.0,23389.0,51252,99.8,5.5,0.8,4552,11913,13031,0.5,1307.0,607.0,177141.0,28440.0,1281.0,405.0,910.0,176336.0,7.9,9978.0,386,3.868510724,106.5807292,73.79096045,4.829971182,1.329015544,1.798941799,2.393782383,2.393782383
1.0,,1.0,Seattle,2.0,3.0,50.0,N,47.6141,-122.31285,98122,35953.0,31454.0,28790,118.8,2.3,1.2,15538,18846,17108,0.8,4192.0,4627.0,538305.0,68050.0,2322.0,748.0,1310.0,428862.0,2.9,14381.2,228,1.585403165,89.57079646,71.31162791,4.819905213,1.140350877,1.4230769230000002,1.73245614,1.73245614
2.0,2.0,3.0,Sunny Isles Beach,6.0,52.0,110.0,N,25.93321,-80.12614,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,2.0,4.0,New Orleans,4.0,27.0,87.0,N,29.963790000000003,-90.09433,70119,37419.0,36228.0,50175,101.4,4.5,0.0,8368,19151,18268,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
1.0,1.0,1.0,Miami,2.0,12.0,80.0,Y,25.87417,-80.20692,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,,1.0,New Orleans,2.0,128.0,125.0,Y,29.93166,-90.09894,70115,34248.0,31695.0,40287,102.1,3.9,0.6,8832,17038,17209,0.9,3992.0,3332.0,423985.0,57779.0,2268.0,695.0,1105.0,433344.0,4.6,13699.2,435,3.175367905,144.1786543,43.69554455,4.893483709,1.35862069,1.904645477,2.524137931,2.524137931
2.0,3.0,3.0,San Diego,5.0,8.0,395.0,Y,32.77148,-117.10034,92116,33392.0,31680.0,33080,136.4,3.5,0.0,9629,17098,16293,0.6,3751.0,2236.0,587807.0,62866.0,2119.0,474.0,1192.0,436070.0,5.1,13356.8,306,2.290967897,111.4238411,43.13122172,4.895522388,1.140983607,1.4397163119999998,1.764705882,1.764705882
1.0,2.0,3.0,New York,6.0,28.0,279.0,N,40.75461,-73.97088000000001,10017,16770.0,16575.0,16201,154.6,0.3,0.0,52384,8021,8748,1.0,7579.0,5841.0,655068.0,111225.0,2369.0,690.0,2289.0,2829446.0,2.3,6708.0,36,0.53667263,181.9705882,43.6875,4.683333333,1.138888889,1.583333333,2.305555556,2.305555556
1.0,2.0,3.0,Atlanta,4.0,23.0,123.0,N,33.75112,-84.32137,30317,13265.0,11970.0,13981,97.1,3.5,0.0,3777,6269,6995,1.0,3071.0,1381.0,272815.0,63369.0,1736.0,457.0,950.0,245386.0,6.1,5306.0,75,1.4134941580000002,104.7432432,35.28070175,4.944444444,1.459459459,1.845070423,2.146666667,2.146666667
1.0,1.0,2.0,New York,4.0,64.0,185.0,N,40.74009,-74.00773000000001,10014,31915.0,31959.0,32667,161.7,0.6,0.0,56042,16336,15578,0.7,8731.0,7957.0,1153194.0,123964.0,3210.0,1248.0,2416.0,3958139.0,4.3,12766.0,78,0.610997963,199.2816901,55.65151515,4.75,1.051282051,1.25,1.692307692,1.692307692
1.0,,1.0,Miami,2.0,15.0,69.0,N,25.80072,-80.19657,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,,1.0,Seattle,2.0,15.0,70.0,Y,47.61556,-122.32672,98101,12216.0,10238.0,9010,118.9,0.5,0.1,23528,6801,5416,0.8,3827.0,4223.0,514775.0,65925.0,2463.0,793.0,1369.0,1204434.0,3.8,4886.4,143,2.926489849,114.8881119,74.70229008,4.796153846,1.076923077,1.240384615,1.79020979,1.79020979
1.0,1.0,1.0,Queens,2.0,28.0,41.0,Y,40.70253,-73.815,11435,58453.0,53687.0,53877,151.7,1.5,0.0,38593,29097,29356,0.9,3151.0,3578.0,377924.0,57561.0,2293.0,748.0,1399.0,244696.0,9.8,23381.2,40,0.171077618,126.2307692,20.66666667,4.659090909,1.05,1.081081081,1.475,1.475
1.0,1.0,1.0,Oakland,2.0,35.0,125.0,Y,37.81433,-122.2394,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,Oakland,2.0,5.0,53.0,N,37.80065,-122.25337,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,3.0,3.0,San Francisco,6.0,94.0,550.0,Y,37.774,-122.45309,94117,43944.0,39169.0,38738,156.4,1.7,0.0,26041,23111,20833,0.6,8333.0,4956.0,1205027.0,127338.0,3789.0,906.0,1952.0,1173153.0,4.2,17577.6,458,2.605588931,181.9954442,78.35,4.883838384,1.427927928,1.4302884619999998,1.653932584,1.653932584
1.0,1.0,1.0,San Diego,2.0,185.0,50.0,Y,32.9311,-117.15269,92126,81842.0,73343.0,74222,131.5,12.6,0.0,6478,42371,39471,0.7,3593.0,2535.0,482699.0,93740.0,2182.0,523.0,1851.0,586259.0,4.9,32736.8,113,0.345177293,83.20909091,33.92682927,4.913333333,1.267857143,1.396396396,1.681415929,1.681415929
1.0,1.0,1.0,Philadelphia,1.0,21.0,30.0,Y,39.95086,-75.21552,19143,64429.0,64849.0,71169,102.8,3.2,0.1,20211,29447,34980,0.9,920.0,825.0,92122.0,32075.0,957.0,415.0,854.0,222828.0,14.5,25771.6,166,0.644119884,87.46012270000001,50.296875,4.731092437,1.253012048,1.384615385,1.680722892,1.680722892
2.0,3.0,6.0,San Diego,8.0,121.0,,N,32.80572,-117.25936000000002,92109,49124.0,45787.0,46071,140.7,7.6,4.3,6463,25677,23447,0.5,5213.0,2847.0,821665.0,74047.0,2760.0,593.0,1532.0,984403.0,4.0,19649.6,656,3.3384903510000004,145.5595054,50.12617702,4.80990099,1.296183206,1.653130288,2.295731707,2.295731707
1.0,1.0,2.0,New York,2.0,152.0,199.0,N,40.7356,-73.99049000000001,10003,57581.0,56024.0,53673,162.3,0.6,0.0,99889,27826,29754,0.8,7646.0,10206.0,1068952.0,104972.0,2721.0,1051.0,2188.0,1943369.0,4.3,23032.4,63,0.273527726,139.11290319999998,60.46551724,4.710526316,1.193548387,1.203703704,1.5555555559999998,1.5555555559999998
1.0,,1.0,Berkeley,2.0,71.0,76.0,Y,37.86027,-122.28279,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
2.0,2.0,6.0,San Diego,6.0,32.0,199.0,Y,32.71065,-117.15814,92101,37385.0,37095.0,27494,136.9,4.7,0.2,7926,21906,15481,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
2.0,3.0,4.0,Sunny Isles Beach,7.0,9.0,136.0,Y,25.93318,-80.12772,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
2.0,3.0,5.0,Washington,7.0,38.0,265.0,Y,38.90887,-77.05641999999999,20037,15504.0,14642.0,12642,127.5,0.6,0.3,24097,7071,8432,0.6,4203.0,4315.0,668720.0,75467.0,2696.0,1044.0,2091.0,1621072.0,2.9,6201.6,419,6.756320949,153.59223300000002,38.3728223,4.766536965,1.215827338,1.425,1.894988067,1.894988067
1.0,1.0,1.0,New Orleans,2.0,15.0,90.0,Y,29.94816,-90.07355,70112,2788.0,3655.0,6259,102.9,0.9,0.0,3197,1568,1219,0.6,2694.0,1724.0,351730.0,50536.0,1594.0,605.0,1343.0,327278.0,9.7,1115.2,562,50.39454806,91.77598566,42.84807692,4.769980507,1.227758007,1.337837838,1.989323843,1.989323843
1.0,2.0,2.0,Washington,5.0,93.0,68.0,N,38.89006,-76.99195,20003,29487.0,26454.0,23122,123.8,2.2,0.3,13144,15559,13928,0.5,4113.0,3131.0,771719.0,118469.0,2685.0,577.0,1848.0,730517.0,4.4,11794.8,410,3.476108115,127.7487685,54.34444444,4.900289017,1.196078431,1.442708333,2.487804878,2.487804878
1.0,1.0,3.0,Miami,4.0,30.0,63.0,N,25.73842,-80.24114,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
2.0,2.0,2.0,New Orleans,10.0,20.0,139.0,Y,30.00535,-90.12244,70124,20988.0,16824.0,22951,100.2,6.7,1.1,3152,10095,10892,0.9,3892.0,3355.0,407225.0,90895.0,2258.0,767.0,1396.0,432662.0,3.0,8395.2,130,1.548503907,140.5581395,31.90825688,4.836633663,1.3,1.721311475,2.253846154,2.253846154
1.0,3.0,3.0,New York,6.0,7.0,199.0,N,40.7945,-73.96701,10025,96075.0,94600.0,97086,164.1,0.8,0.0,127822,42459,53612,0.6,5915.0,6376.0,1069840.0,83345.0,2795.0,690.0,1499.0,2438810.0,5.9,38430.0,66,0.1717408269999999,92.89230769,66.05263158,4.6363636360000005,1.227272727,1.064516129,1.242424242,1.242424242
3.0,3.0,3.0,San Francisco,6.0,52.0,395.0,Y,37.76499,-122.44262,94117,43944.0,39169.0,38738,156.4,1.7,0.0,26041,23111,20833,0.6,8333.0,4956.0,1205027.0,127338.0,3789.0,906.0,1952.0,1173153.0,4.2,17577.6,458,2.605588931,181.9954442,78.35,4.883838384,1.427927928,1.4302884619999998,1.653932584,1.653932584
1.0,1.0,1.0,Miami,2.0,6.0,85.0,Y,25.65083,-80.39457,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,1.0,Miami,2.0,3.0,70.0,N,25.94546,-80.1751,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,1.0,1.0,Key Biscayne,2.0,6.0,195.0,Y,25.68962,-80.16141999999999,33109,645.0,594.0,467,102.8,0.3,0.8,2073,272,372,,10587.0,10810.0,,242145.0,3189.0,1513.0,,,,258.0,83,32.17054264,292.8,14.21428571,4.811111111000001,1.686746988,2.115384615,3.21686747,3.21686747
1.0,1.0,1.0,San Diego,2.0,5.0,89.0,Y,32.74862,-117.13953,92104,46444.0,44414.0,47688,137.8,3.8,0.0,12271,23469,22975,0.5,3281.0,1746.0,551513.0,54187.0,2272.0,419.0,1189.0,346332.0,5.6,18577.6,391,2.104685212,118.6311688,56.503125,4.920711974,1.153846154,1.51744186,1.792838875,1.792838875
1.0,2.0,3.0,Philadelphia,6.0,13.0,125.0,Y,39.93654,-75.17967,19146,37767.0,35113.0,35783,107.1,1.7,0.1,22353,17495,20270,0.4,1613.0,903.0,291129.0,54608.0,1803.0,395.0,1039.0,269196.0,6.7,15106.8,296,1.95938253,112.7024221,45.3805668,4.846311475,1.307432432,1.685314685,2.22972973,2.22972973
1.0,1.0,1.0,Washington,2.0,7.0,45.0,Y,38.870470000000005,-77.01295,20319,69.0,84.0,57,115.5,0.1,0.1,494,70,0,0.6,,,,,,,,317067.0,,27.6,27,97.82608696,106.1481481,61.39130435,4.727272727,1.074074074,1.4615384619999998,1.666666667,1.666666667
1.0,1.0,1.0,Philadelphia,2.0,34.0,67.0,Y,39.94102,-75.17107,19146,37767.0,35113.0,35783,107.1,1.7,0.1,22353,17495,20270,0.4,1613.0,903.0,291129.0,54608.0,1803.0,395.0,1039.0,269196.0,6.7,15106.8,296,1.95938253,112.7024221,45.3805668,4.846311475,1.307432432,1.685314685,2.22972973,2.22972973
1.0,1.0,2.0,San Diego,2.0,4.0,117.0,Y,32.71868,-117.16974,92101,37385.0,37095.0,27494,136.9,4.7,0.2,7926,21906,15481,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
1.0,1.0,1.0,New Orleans,2.0,40.0,79.0,Y,29.97072,-90.09025,70119,37419.0,36228.0,50175,101.4,4.5,0.0,8368,19151,18268,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
1.0,1.0,2.0,Seattle,4.0,23.0,92.0,Y,47.60436,-122.30129,98122,35953.0,31454.0,28790,118.8,2.3,1.2,15538,18846,17108,0.8,4192.0,4627.0,538305.0,68050.0,2322.0,748.0,1310.0,428862.0,2.9,14381.2,228,1.585403165,89.57079646,71.31162791,4.819905213,1.140350877,1.4230769230000002,1.73245614,1.73245614
2.0,1.0,1.0,New Orleans,2.0,137.0,53.0,Y,29.96864,-90.07445,70116,11761.0,11507.0,16688,102.7,1.3,0.1,9105,6321,5440,0.8,2543.0,2041.0,276478.0,32017.0,1874.0,554.0,919.0,203035.0,10.7,4704.4,703,14.94345719,94.17191977,83.96723869,4.823667712,1.211126961,1.524242424,2.06685633,2.06685633
1.0,1.0,1.0,New York,2.0,7.0,45.0,N,40.84346,-73.94214000000001,10032,64095.0,57331.0,63842,157.3,0.7,0.0,97487,32331,31764,0.8,5095.0,,419656.0,41716.0,1987.0,361.0,1169.0,382930.0,9.0,25638.0,80,0.31203682,74.75641026,49.82089552,4.8046875,1.0125,1.118421053,1.275,1.275
2.0,3.0,3.0,New Orleans,6.0,11.0,185.0,Y,30.01246,-90.07441,70122,37303.0,28564.0,46533,98.4,7.1,1.0,5289,17107,20194,0.7,1434.0,1075.0,191570.0,39401.0,1437.0,465.0,957.0,155996.0,9.3,14921.2,494,3.310725679,117.9173554,38.60277136,4.911330049,1.374745418,2.138004246,2.684210526,2.684210526
1.0,1.0,1.0,San Diego,2.0,4.0,40.0,Y,32.856590000000004,-117.20889,92122,47992.0,43728.0,34891,138.5,15.9,0.0,3013,24639,23353,0.6,4567.0,3242.0,697910.0,76816.0,2389.0,574.0,1878.0,695311.0,4.0,19196.8,284,1.479413236,117.4548736,28.14364641,4.809815951,1.3498233219999998,1.498194946,2.017605634,2.017605634
1.0,3.0,3.0,South San Francisco,6.0,8.0,150.0,N,37.6541,-122.42212,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,2.0,5.0,Washington,6.0,4.0,125.0,Y,38.913990000000005,-77.02458,20001,45643.0,38551.0,33550,123.8,2.2,0.1,20929,22223,23419,0.5,3473.0,2753.0,649740.0,96366.0,2637.0,638.0,1741.0,979244.0,4.9,18257.2,382,2.09232522,123.0738786,68.04273504,4.828488372,1.206806283,1.374301676,2.282722513,2.282722513
1.0,1.0,1.0,Bronx,1.0,34.0,29.0,Y,40.853390000000005,-73.90763000000001,10453,81670.0,78309.0,76775,171.4,0.9,0.0,89160,36649,45019,0.8,3400.0,4026.0,421987.0,23865.0,2819.0,811.0,1093.0,287832.0,9.6,32668.0,28,0.085710787,63.78571429,35.75,4.722222222,0.962962963,1.0,1.107142857,1.107142857
1.0,3.0,5.0,San Diego,9.0,123.0,165.0,Y,32.72655,-117.10608,92105,73767.0,69813.0,72994,134.0,5.6,0.0,13242,36115,37651,0.6,2361.0,1216.0,327867.0,39481.0,1627.0,364.0,1066.0,439115.0,8.6,29506.8,128,0.433798311,90.2734375,37.29126214,4.77173913,1.141732283,1.438596491,1.734375,1.734375
,1.0,1.0,San Francisco,2.0,136.0,95.0,Y,37.74495,-122.42992,94131,28756.0,26881.0,27897,157.2,2.1,0.0,13828,15744,13013,0.6,7754.0,3344.0,1130219.0,115691.0,3496.0,546.0,1975.0,1406358.0,3.4,11502.4,365,3.1732508,210.890411,72.40350877,4.920353982,1.257617729,1.629518072,1.917808219,1.917808219
1.0,1.0,2.0,Queens,4.0,9.0,100.0,N,40.77276,-73.90221,11105,37831.0,36688.0,42117,163.0,1.6,0.0,23181,18800,19031,0.7,5285.0,5974.0,781597.0,65448.0,2822.0,949.0,1627.0,1153123.0,4.9,15132.4,108,0.713700404,91.85046729,42.35227273,4.673076923,1.074074074,1.287128713,1.6944444440000002,1.6944444440000002
1.0,2.0,2.0,New Orleans,4.0,6.0,95.0,Y,29.938740000000003,-90.07928,70113,8440.0,7025.0,10291,105.2,1.0,0.0,8297,4387,4053,0.5,846.0,1080.0,188906.0,16309.0,1166.0,603.0,736.0,187354.0,16.0,3376.0,162,4.798578199,104.9444444,52.39735099,4.843333333,1.277777778,1.632258065,2.018518519,2.018518519
1.0,1.0,1.0,New York,1.0,77.0,65.0,N,40.79321,-73.97536,10024,59355.0,59283.0,61414,163.9,0.9,0.0,69190,27304,32050,0.8,10587.0,10810.0,1412469.0,123514.0,3422.0,1395.0,2013.0,3120399.0,2.6,23742.0,17,0.0716030659999999,115.0,57.78571429,4.678571429,1.058823529,1.076923077,2.058823529,2.058823529
1.0,1.0,2.0,Boston,3.0,21.0,99.0,Y,42.35548,-71.05809,2110,2154.0,1733.0,1428,143.8,0.2,0.1,11628,1156,997,0.8,6566.0,7087.0,882044.0,125811.0,3578.0,1513.0,2656.0,1502272.0,1.9,861.6,14,1.624883937,192.2857143,56.08333333,4.818181818,1.5,1.5384615380000002,2.142857143,2.142857143
1.0,,1.0,Miami,5.0,51.0,119.0,N,25.7925,-80.18834,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,1.0,Washington,3.0,4.0,78.0,Y,38.93177,-77.02504,20010,32886.0,30138.0,28772,124.5,1.1,0.0,30373,16570,16316,0.5,3306.0,2766.0,603568.0,72249.0,2365.0,667.0,1358.0,776158.0,4.4,13154.4,294,2.234993614,107.122449,48.944,4.849785408,1.197278912,1.314606742,1.806122449,1.806122449
1.0,1.0,4.0,Brooklyn,4.0,33.0,30.0,Y,40.63995,-73.96195999999999,11226,103247.0,101572.0,106154,161.2,1.3,0.0,80074,46345,56899,0.7,3964.0,4077.0,541413.0,46899.0,2503.0,862.0,1284.0,758292.0,7.3,41298.8,133,0.322043255,79.89393939,40.88695652,4.806306306000001,1.157894737,1.26446281,1.706766917,1.706766917
1.0,1.0,1.0,Brooklyn,2.0,29.0,48.0,N,40.68179,-73.95251999999999,11216,56616.0,54316.0,55775,169.8,0.9,0.0,60524,27095,29520,0.4,3151.0,3647.0,891034.0,54406.0,3048.0,842.0,1261.0,781271.0,8.1,22646.4,110,0.485728416,75.42056075,57.07,4.729591837,1.281818182,1.09,1.381818182,1.381818182
1.0,2.0,2.0,New Orleans,4.0,35.0,75.0,Y,29.97481,-90.03537,70117,24945.0,23389.0,51252,99.8,5.5,0.8,4552,11913,13031,0.5,1307.0,607.0,177141.0,28440.0,1281.0,405.0,910.0,176336.0,7.9,9978.0,386,3.868510724,106.5807292,73.79096045,4.829971182,1.329015544,1.798941799,2.393782383,2.393782383
1.0,1.0,2.0,Oakland,4.0,3.0,700.0,N,37.81483,-122.25424,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,,2.0,San Francisco,3.0,249.0,130.0,Y,37.77915,-122.47857,94121,43332.0,41203.0,42473,163.0,3.1,0.0,14061,21000,22332,0.6,8485.0,3135.0,1061849.0,80486.0,3456.0,574.0,1704.0,2422470.0,3.4,17332.8,89,0.513477338,173.8988764,91.09302326,4.831395349,1.215909091,1.5,1.808988764,1.808988764
1.0,1.0,1.0,New York,2.0,64.0,129.0,N,40.74496,-73.9742,10016,51167.0,54183.0,51217,158.8,0.5,0.0,96147,23210,27956,0.9,7131.0,6791.0,802796.0,106964.0,2717.0,1358.0,2522.0,1179287.0,3.4,20466.8,59,0.288271738,151.38181819999997,42.62264151,4.692307692,1.118644068,1.372093023,1.949152542,1.949152542
1.0,1.0,1.0,Philadelphia,2.0,22.0,45.0,N,39.932,-75.17276,19146,37767.0,35113.0,35783,107.1,1.7,0.1,22353,17495,20270,0.4,1613.0,903.0,291129.0,54608.0,1803.0,395.0,1039.0,269196.0,6.7,15106.8,296,1.95938253,112.7024221,45.3805668,4.846311475,1.307432432,1.685314685,2.22972973,2.22972973
1.0,1.0,1.0,Brooklyn,2.0,19.0,,Y,40.69129,-73.9523,11216,56616.0,54316.0,55775,169.8,0.9,0.0,60524,27095,29520,0.4,3151.0,3647.0,891034.0,54406.0,3048.0,842.0,1261.0,781271.0,8.1,22646.4,110,0.485728416,75.42056075,57.07,4.729591837,1.281818182,1.09,1.381818182,1.381818182
1.0,1.0,1.0,Arlington,2.0,204.0,117.0,Y,38.88945,-77.10415,20007,26793.0,26866.0,28818,125.9,3.0,0.5,8917,12773,14020,0.7,6618.0,7121.0,1011681.0,124468.0,3410.0,1257.0,1865.0,685283.0,3.2,10717.2,1265,11.80345613,168.866129,31.23350923,4.7877218930000005,1.254358162,1.4344600159999998,1.716996047,1.716996047
1.0,2.0,2.0,Oakland,3.0,8.0,90.0,Y,37.80385,-122.24221,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,New York,2.0,8.0,179.0,Y,40.73548,-74.00497,10014,31915.0,31959.0,32667,161.7,0.6,0.0,56042,16336,15578,0.7,8731.0,7957.0,1153194.0,123964.0,3210.0,1248.0,2416.0,3958139.0,4.3,12766.0,78,0.610997963,199.2816901,55.65151515,4.75,1.051282051,1.25,1.692307692,1.692307692
1.0,2.0,2.0,Berkeley,4.0,32.0,75.0,N,37.87453,-122.28726,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,2.0,San Francisco,4.0,25.0,180.0,N,37.78841,-122.41245,94108,14914.0,13768.0,13716,175.6,0.3,0.0,55226,7145,7769,0.8,8149.0,7918.0,989261.0,48135.0,2932.0,1498.0,1166.0,3898250.0,3.9,5965.6,359,6.017835591,202.3970588,40.21862348,4.73940678,1.14159292,1.25,1.577259475,1.577259475
2.0,3.0,3.0,San Francisco,6.0,7.0,799.0,Y,37.80375,-122.42271,94109,56822.0,55984.0,56322,161.6,1.2,0.1,47834,29302,27521,0.8,8065.0,5908.0,946308.0,73990.0,3438.0,980.0,1585.0,2053561.0,3.2,22728.8,177,0.778747668,267.0116959,48.55629139,4.829931973,1.242774566,1.608974359,2.011428571,2.011428571
